Index,current_pos_x,current_pos_y,current_pos_z,target_pos_x,target_pos_z,target_pos_z,current_vel_x,current_vel_y,current_vel_z,target_vel_x,target_vel_z,target_vel_z,control_signal_linear_x,control_signal_linear_y,control_signal_linear_z,control_signal_angular_x,control_signal_angular_y,control_signal_angular_z
2421,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-241.666,-0.00599079,0.0012094,-0.0848218,0.173486,-0.0221775,-0.02,5.38867,-0.712853,1.98452,0.316629,-23.5098,-2.98538
2422,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-241.766,-0.00611684,0.0012626,-0.0847326,0.173486,-0.0221775,-0.02,5.38867,-0.712853,1.98452,0.316629,-23.5098,-2.98538
2423,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-241.866,-0.00614613,0.00121647,-0.085426,0.173486,-0.0221775,-0.02,5.38867,-0.712853,1.98452,0.316629,-23.5098,-2.98538
2424,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-241.966,-0.00655463,0.00134187,-0.0869178,0.173486,-0.0221775,-0.02,5.38867,-0.712853,1.98452,0.316629,-23.5098,-2.98538
2425,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-242.066,-0.00615539,0.00116786,-0.0872696,0.173486,-0.0221775,-0.02,5.38867,-0.712853,1.98452,0.316629,-23.5098,-2.98538
2426,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-242.166,-0.0061347,0.00108364,-0.0874372,0.173486,-0.0221775,-0.02,5.38867,-0.712853,1.98452,0.316629,-23.5098,-2.98538
2427,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-242.266,-0.00597199,0.000964997,-0.0874921,0.173486,-0.0221775,-0.02,5.38867,-0.712853,1.98452,0.316629,-23.5098,-2.98538
2428,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-242.366,-0.00539552,0.000843257,-0.0864882,0.173486,-0.0221775,-0.02,5.38867,-0.712853,1.98452,0.316629,-23.5098,-2.98538
2429,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-242.466,-0.00435959,0.000969178,-0.0839578,0.173486,-0.0221775,-0.02,5.38867,-0.712853,1.98452,0.316629,-23.5098,-2.98538
2430,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-242.566,-0.00399665,0.00103092,-0.0834685,0.173486,-0.0221775,-0.02,5.33537,-0.694399,1.91873,0.318254,-23.4945,-2.98121
2431,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-242.666,-0.003969,0.00103387,-0.0831611,0.173486,-0.0221775,-0.02,5.33537,-0.694399,1.91873,0.318254,-23.4945,-2.98121
2432,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-242.766,-0.00340717,0.00105014,-0.0831393,0.173486,-0.0221775,-0.02,5.33537,-0.694399,1.91873,0.318254,-23.4945,-2.98121
2433,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-242.866,-0.00337026,0.00103928,-0.0832377,0.173486,-0.0221775,-0.02,5.33537,-0.694399,1.91873,0.318254,-23.4945,-2.98121
2434,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-242.966,-0.00361826,0.000968056,-0.0844602,0.173486,-0.0221775,-0.02,5.33537,-0.694399,1.91873,0.318254,-23.4945,-2.98121
2435,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-243.066,-0.00395986,0.000727726,-0.0850707,0.173486,-0.0221775,-0.02,5.33537,-0.694399,1.91873,0.318254,-23.4945,-2.98121
2436,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-243.166,-0.00434445,0.000626088,-0.0851331,0.173486,-0.0221775,-0.02,5.33537,-0.694399,1.91873,0.318254,-23.4945,-2.98121
2437,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-243.266,-0.00454292,0.000673,-0.0844493,0.173486,-0.0221775,-0.02,5.33537,-0.694399,1.91873,0.318254,-23.4945,-2.98121
2438,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-243.366,-0.00499365,0.000611976,-0.084277,0.173486,-0.0221775,-0.02,5.33537,-0.694399,1.91873,0.318254,-23.4945,-2.98121
2439,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-243.466,-0.00504792,0.000358969,-0.0843932,0.173486,-0.0221775,-0.02,5.33537,-0.694399,1.91873,0.318254,-23.4945,-2.98121
2440,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-243.566,-0.0056264,0.00010089,-0.0851327,0.173486,-0.0221775,-0.02,5.35602,-0.676093,1.9318,0.321094,-23.4986,-2.98267
2441,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-243.666,-0.00566934,-0.000104666,-0.0848605,0.173486,-0.0221775,-0.02,5.35602,-0.676093,1.9318,0.321094,-23.4986,-2.98267
2442,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-243.766,-0.00565766,-0.000346927,-0.0848887,0.173486,-0.0221775,-0.02,5.35602,-0.676093,1.9318,0.321094,-23.4986,-2.98267
2443,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-243.866,-0.00571726,-0.000424854,-0.0858677,0.173486,-0.0221775,-0.02,5.35602,-0.676093,1.9318,0.321094,-23.4986,-2.98267
2444,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-243.966,-0.00543221,-0.000772813,-0.0853274,0.173486,-0.0221775,-0.02,5.35602,-0.676093,1.9318,0.321094,-23.4986,-2.98267
2445,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-244.066,-0.00486035,-0.000596992,-0.084912,0.173486,-0.0221775,-0.02,5.35602,-0.676093,1.9318,0.321094,-23.4986,-2.98267
2446,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-244.166,-0.00450699,-0.000603369,-0.0847499,0.173486,-0.0221775,-0.02,5.35602,-0.676093,1.9318,0.321094,-23.4986,-2.98267
2447,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-244.266,-0.00389663,-0.000866209,-0.0839689,0.173486,-0.0221775,-0.02,5.35602,-0.676093,1.9318,0.321094,-23.4986,-2.98267
2448,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-244.366,-0.00329081,-0.00060393,-0.083317,0.173486,-0.0221775,-0.02,5.35602,-0.676093,1.9318,0.321094,-23.4986,-2.98267
2449,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-244.466,-0.00254751,-0.000876077,-0.0827881,0.173486,-0.0221775,-0.02,5.35602,-0.676093,1.9318,0.321094,-23.4986,-2.98267
2450,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-244.566,-0.00212811,-0.000711407,-0.0829939,0.173486,-0.0221775,-0.02,5.28101,-0.639042,1.88364,0.324071,-23.4755,-2.97431
2451,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-244.666,-0.00171479,-0.000656309,-0.0825535,0.173486,-0.0221775,-0.02,5.28101,-0.639042,1.88364,0.324071,-23.4755,-2.97431
2452,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-244.766,-0.0015662,-0.000988084,-0.0819646,0.173486,-0.0221775,-0.02,5.28101,-0.639042,1.88364,0.324071,-23.4755,-2.97431
2453,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-244.866,-0.00140456,-0.000936902,-0.0817659,0.173486,-0.0221775,-0.02,5.28101,-0.639042,1.88364,0.324071,-23.4755,-2.97431
2454,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-244.966,-0.0015638,-0.000752066,-0.0818783,0.173486,-0.0221775,-0.02,5.28101,-0.639042,1.88364,0.324071,-23.4755,-2.97431
2455,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-245.066,-0.00218825,-0.000720836,-0.0827426,0.173486,-0.0221775,-0.02,5.28101,-0.639042,1.88364,0.324071,-23.4755,-2.97431
2456,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-245.166,-0.00233157,-0.000421019,-0.0827543,0.173486,-0.0221775,-0.02,5.28101,-0.639042,1.88364,0.324071,-23.4755,-2.97431
2457,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-245.266,-0.00250679,-0.000756026,-0.0821052,0.173486,-0.0221775,-0.02,5.28101,-0.639042,1.88364,0.324071,-23.4755,-2.97431
2458,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-245.366,-0.0027487,-0.000674982,-0.0826744,0.173486,-0.0221775,-0.02,5.28101,-0.639042,1.88364,0.324071,-23.4755,-2.97431
2459,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-245.466,-0.00278296,-0.000453874,-0.0833142,0.173486,-0.0221775,-0.02,5.28101,-0.639042,1.88364,0.324071,-23.4755,-2.97431
2460,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-245.566,-0.00263627,-0.000391083,-0.082656,0.173486,-0.0221775,-0.02,5.28807,-0.651708,1.89943,0.322398,-23.4893,-2.97104
2461,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-245.666,-0.00247195,-0.000356294,-0.0829573,0.173486,-0.0221775,-0.02,5.28807,-0.651708,1.89943,0.322398,-23.4893,-2.97104
2462,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-245.766,-0.00225751,-0.000268319,-0.0834963,0.173486,-0.0221775,-0.02,5.28807,-0.651708,1.89943,0.322398,-23.4893,-2.97104
2463,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-245.866,-0.00132275,6.37419e-05,-0.0833157,0.173486,-0.0221775,-0.02,5.28807,-0.651708,1.89943,0.322398,-23.4893,-2.97104
2464,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-245.966,-0.000865205,-3.17842e-05,-0.0837239,0.173486,-0.0221775,-0.02,5.28807,-0.651708,1.89943,0.322398,-23.4893,-2.97104
2465,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-246.066,-0.000582339,-9.44541e-05,-0.0829788,0.173486,-0.0221775,-0.02,5.28807,-0.651708,1.89943,0.322398,-23.4893,-2.97104
2466,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-246.166,-0.000143732,-9.62188e-05,-0.0825168,0.173486,-0.0221775,-0.02,5.28807,-0.651708,1.89943,0.322398,-23.4893,-2.97104
2467,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-246.266,-0.000513176,-0.000276162,-0.0819159,0.173486,-0.0221775,-0.02,5.28807,-0.651708,1.89943,0.322398,-23.4893,-2.97104
2468,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-246.366,-0.00110285,-0.000413844,-0.0817258,0.173486,-0.0221775,-0.02,5.28807,-0.651708,1.89943,0.322398,-23.4893,-2.97104
2469,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-246.466,-0.00160613,-0.00032736,-0.0812098,0.173486,-0.0221775,-0.02,5.28807,-0.651708,1.89943,0.322398,-23.4893,-2.97104
2470,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-246.566,-0.00229265,-0.000574967,-0.0816543,0.173486,-0.0221775,-0.02,5.25277,-0.655503,1.83629,0.321992,-23.4735,-2.97271
2471,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-246.666,-0.00334387,-0.000727049,-0.0832926,0.173486,-0.0221775,-0.02,5.25277,-0.655503,1.83629,0.321992,-23.4735,-2.97271
2472,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-246.766,-0.00418023,-0.000930549,-0.0844427,0.173486,-0.0221775,-0.02,5.25277,-0.655503,1.83629,0.321992,-23.4735,-2.97271
2473,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-246.866,-0.00420824,-0.00104064,-0.0845936,0.173486,-0.0221775,-0.02,5.25277,-0.655503,1.83629,0.321992,-23.4735,-2.97271
2474,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-246.966,-0.00436437,-0.00103527,-0.0852603,0.173486,-0.0221775,-0.02,5.25277,-0.655503,1.83629,0.321992,-23.4735,-2.97271
2475,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-247.066,-0.00407935,-0.00118499,-0.0848047,0.173486,-0.0221775,-0.02,5.25277,-0.655503,1.83629,0.321992,-23.4735,-2.97271
2476,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-247.166,-0.00376492,-0.00129749,-0.083666,0.173486,-0.0221775,-0.02,5.25277,-0.655503,1.83629,0.321992,-23.4735,-2.97271
2477,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-247.266,-0.00341086,-0.00155433,-0.0832702,0.173486,-0.0221775,-0.02,5.25277,-0.655503,1.83629,0.321992,-23.4735,-2.97271
2478,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-247.366,-0.00318348,-0.00190232,-0.0831631,0.173486,-0.0221775,-0.02,5.25277,-0.655503,1.83629,0.321992,-23.4735,-2.97271
2479,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-247.466,-0.002822,-0.00193686,-0.0836592,0.173486,-0.0221775,-0.02,5.25277,-0.655503,1.83629,0.321992,-23.4735,-2.97271
2480,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-247.566,-0.00282686,-0.00220243,-0.0841408,0.173486,-0.0221775,-0.02,5.28925,-0.607218,1.90978,0.327992,-23.4912,-2.96641
2481,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-247.666,-0.00294723,-0.00207525,-0.0845266,0.173486,-0.0221775,-0.02,5.28925,-0.607218,1.90978,0.327992,-23.4912,-2.96641
2482,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-247.766,-0.00314781,-0.00225062,-0.0852409,0.173486,-0.0221775,-0.02,5.28925,-0.607218,1.90978,0.327992,-23.4912,-2.96641
2483,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-247.866,-0.00349349,-0.00198373,-0.0848755,0.173486,-0.0221775,-0.02,5.28925,-0.607218,1.90978,0.327992,-23.4912,-2.96641
2484,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-247.966,-0.00345758,-0.00198381,-0.0832312,0.173486,-0.0221775,-0.02,5.28925,-0.607218,1.90978,0.327992,-23.4912,-2.96641
2485,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-248.066,-0.00369145,-0.00178678,-0.0827799,0.173486,-0.0221775,-0.02,5.28925,-0.607218,1.90978,0.327992,-23.4912,-2.96641
2486,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-248.166,-0.00425481,-0.0016829,-0.0837951,0.173486,-0.0221775,-0.02,5.28925,-0.607218,1.90978,0.327992,-23.4912,-2.96641
2487,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-248.266,-0.00466289,-0.00122628,-0.084183,0.173486,-0.0221775,-0.02,5.28925,-0.607218,1.90978,0.327992,-23.4912,-2.96641
2488,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-248.366,-0.00419571,-0.00088325,-0.083367,0.173486,-0.0221775,-0.02,5.28925,-0.607218,1.90978,0.327992,-23.4912,-2.96641
2489,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-248.466,-0.00417137,-0.000619667,-0.0830106,0.173486,-0.0221775,-0.02,5.28925,-0.607218,1.90978,0.327992,-23.4912,-2.96641
2490,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-248.566,-0.00351806,-0.000627444,-0.0825413,0.173486,-0.0221775,-0.02,5.32973,-0.646734,1.89032,0.322097,-23.4828,-2.96604
2491,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-248.666,-0.00321837,-0.000379607,-0.081922,0.173486,-0.0221775,-0.02,5.32973,-0.646734,1.89032,0.322097,-23.4828,-2.96604
2492,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-248.766,-0.00234887,-0.000186978,-0.0811812,0.173486,-0.0221775,-0.02,5.32973,-0.646734,1.89032,0.322097,-23.4828,-2.96604
2493,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-248.866,-0.00181003,-0.000116771,-0.0809608,0.173486,-0.0221775,-0.02,5.32973,-0.646734,1.89032,0.322097,-23.4828,-2.96604
2494,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-248.966,-0.00131065,0.00011729,-0.0806781,0.173486,-0.0221775,-0.02,5.32973,-0.646734,1.89032,0.322097,-23.4828,-2.96604
2495,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-249.066,-0.00159742,0.00041098,-0.082409,0.173486,-0.0221775,-0.02,5.32973,-0.646734,1.89032,0.322097,-23.4828,-2.96604
2496,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-249.166,-0.00155602,0.00034108,-0.0826158,0.173486,-0.0221775,-0.02,5.32973,-0.646734,1.89032,0.322097,-23.4828,-2.96604
2497,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-249.266,-0.00187382,0.000204788,-0.0832865,0.173486,-0.0221775,-0.02,5.32973,-0.646734,1.89032,0.322097,-23.4828,-2.96604
2498,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-249.366,-0.00238386,0.000163766,-0.0840106,0.173486,-0.0221775,-0.02,5.32973,-0.646734,1.89032,0.322097,-23.4828,-2.96604
2499,0.0056322,-0.391248,-0.0492541,0.395133,0.00134794,-249.466,-0.00218617,0.00013158,-0.0840925,0.173486,-0.0221775,-0.02,5.32973,-0.646734,1.89032,0.322097,-23.4828,-2.96604
2500,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-249.566,-0.00292439,0.000208418,-0.0846312,0.181221,-0.0224594,-0.02,5.50222,-0.677729,1.92278,0.267308,-23.556,-3.06636
2501,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-249.666,-0.00272138,0.00031623,-0.084315,0.181221,-0.0224594,-0.02,5.50222,-0.677729,1.92278,0.267308,-23.556,-3.06636
2502,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-249.766,-0.00311875,0.000356576,-0.0846408,0.181221,-0.0224594,-0.02,5.50222,-0.677729,1.92278,0.267308,-23.556,-3.06636
2503,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-249.866,-0.00307032,0.000356076,-0.0842104,0.181221,-0.0224594,-0.02,5.50222,-0.677729,1.92278,0.267308,-23.556,-3.06636
2504,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-249.966,-0.00291217,0.000359677,-0.0845307,0.181221,-0.0224594,-0.02,5.50222,-0.677729,1.92278,0.267308,-23.556,-3.06636
2505,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-250.066,-0.00259124,0.000469989,-0.0839482,0.181221,-0.0224594,-0.02,5.50222,-0.677729,1.92278,0.267308,-23.556,-3.06636
2506,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-250.166,-0.00188765,0.000525738,-0.083392,0.181221,-0.0224594,-0.02,5.50222,-0.677729,1.92278,0.267308,-23.556,-3.06636
2507,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-250.266,-0.00129472,0.000428491,-0.0826689,0.181221,-0.0224594,-0.02,5.50222,-0.677729,1.92278,0.267308,-23.556,-3.06636
2508,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-250.366,-0.00137344,0.000375167,-0.0824994,0.181221,-0.0224594,-0.02,5.50222,-0.677729,1.92278,0.267308,-23.556,-3.06636
2509,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-250.466,-0.00150175,0.000383103,-0.0829639,0.181221,-0.0224594,-0.02,5.50222,-0.677729,1.92278,0.267308,-23.556,-3.06636
2510,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-250.566,-0.00262867,0.000272944,-0.0841963,0.181221,-0.0224594,-0.02,5.48169,-0.685274,1.88892,0.266048,-23.5431,-3.0692
2511,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-250.666,-0.00349625,0.000217149,-0.0851926,0.181221,-0.0224594,-0.02,5.48169,-0.685274,1.88892,0.266048,-23.5431,-3.0692
2512,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-250.766,-0.00452752,0.000249614,-0.0847927,0.181221,-0.0224594,-0.02,5.48169,-0.685274,1.88892,0.266048,-23.5431,-3.0692
2513,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-250.866,-0.00522105,0.000161573,-0.0857182,0.181221,-0.0224594,-0.02,5.48169,-0.685274,1.88892,0.266048,-23.5431,-3.0692
2514,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-250.966,-0.00539723,-2.13224e-05,-0.0853933,0.181221,-0.0224594,-0.02,5.48169,-0.685274,1.88892,0.266048,-23.5431,-3.0692
2515,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-251.066,-0.00540292,-4.43235e-05,-0.0845664,0.181221,-0.0224594,-0.02,5.48169,-0.685274,1.88892,0.266048,-23.5431,-3.0692
2516,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-251.166,-0.00557542,4.23033e-05,-0.0848225,0.181221,-0.0224594,-0.02,5.48169,-0.685274,1.88892,0.266048,-23.5431,-3.0692
2517,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-251.266,-0.00538312,-8.18798e-05,-0.0847865,0.181221,-0.0224594,-0.02,5.48169,-0.685274,1.88892,0.266048,-23.5431,-3.0692
2518,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-251.366,-0.00514427,-0.000330447,-0.0854067,0.181221,-0.0224594,-0.02,5.48169,-0.685274,1.88892,0.266048,-23.5431,-3.0692
2519,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-251.466,-0.00466112,-0.000416679,-0.0858749,0.181221,-0.0224594,-0.02,5.48169,-0.685274,1.88892,0.266048,-23.5431,-3.0692
2520,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-251.566,-0.00424789,-0.000510019,-0.0857765,0.181221,-0.0224594,-0.02,5.57647,-0.661281,1.97625,0.268826,-23.5599,-3.06886
2521,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-251.666,-0.00368798,-0.000933629,-0.0856061,0.181221,-0.0224594,-0.02,5.57647,-0.661281,1.97625,0.268826,-23.5599,-3.06886
2522,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-251.766,-0.00326562,-0.00101499,-0.0848696,0.181221,-0.0224594,-0.02,5.57647,-0.661281,1.97625,0.268826,-23.5599,-3.06886
2523,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-251.866,-0.00253145,-0.00101864,-0.0834745,0.181221,-0.0224594,-0.02,5.57647,-0.661281,1.97625,0.268826,-23.5599,-3.06886
2524,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-251.966,-0.00265323,-0.000982549,-0.0826301,0.181221,-0.0224594,-0.02,5.57647,-0.661281,1.97625,0.268826,-23.5599,-3.06886
2525,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-252.066,-0.00273308,-0.000949819,-0.0823847,0.181221,-0.0224594,-0.02,5.57647,-0.661281,1.97625,0.268826,-23.5599,-3.06886
2526,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-252.166,-0.00292208,-0.00130932,-0.0824815,0.181221,-0.0224594,-0.02,5.57647,-0.661281,1.97625,0.268826,-23.5599,-3.06886
2527,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-252.266,-0.00317269,-0.00137652,-0.0827774,0.181221,-0.0224594,-0.02,5.57647,-0.661281,1.97625,0.268826,-23.5599,-3.06886
2528,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-252.366,-0.0034968,-0.00125888,-0.0830045,0.181221,-0.0224594,-0.02,5.57647,-0.661281,1.97625,0.268826,-23.5599,-3.06886
2529,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-252.466,-0.00403036,-0.00135923,-0.0835557,0.181221,-0.0224594,-0.02,5.57647,-0.661281,1.97625,0.268826,-23.5599,-3.06886
2530,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-252.566,-0.00388773,-0.00126551,-0.0829615,0.181221,-0.0224594,-0.02,5.55755,-0.633004,1.90667,0.272617,-23.5545,-3.06589
2531,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-252.666,-0.00363686,-0.00112225,-0.0828685,0.181221,-0.0224594,-0.02,5.55755,-0.633004,1.90667,0.272617,-23.5545,-3.06589
2532,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-252.766,-0.00266828,-0.00118721,-0.0825858,0.181221,-0.0224594,-0.02,5.55755,-0.633004,1.90667,0.272617,-23.5545,-3.06589
2533,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-252.866,-0.00215963,-0.00104184,-0.0829994,0.181221,-0.0224594,-0.02,5.55755,-0.633004,1.90667,0.272617,-23.5545,-3.06589
2534,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-252.966,-0.00182006,-0.00100915,-0.0838953,0.181221,-0.0224594,-0.02,5.55755,-0.633004,1.90667,0.272617,-23.5545,-3.06589
2535,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-253.066,-0.00124539,-0.000759314,-0.0838734,0.181221,-0.0224594,-0.02,5.55755,-0.633004,1.90667,0.272617,-23.5545,-3.06589
2536,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-253.166,-0.00102035,-0.00079182,-0.0842138,0.181221,-0.0224594,-0.02,5.55755,-0.633004,1.90667,0.272617,-23.5545,-3.06589
2537,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-253.266,-0.00114521,-0.00063617,-0.0836551,0.181221,-0.0224594,-0.02,5.55755,-0.633004,1.90667,0.272617,-23.5545,-3.06589
2538,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-253.366,-0.00181743,-0.000718445,-0.0832643,0.181221,-0.0224594,-0.02,5.55755,-0.633004,1.90667,0.272617,-23.5545,-3.06589
2539,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-253.466,-0.0018998,-0.000393181,-0.0816185,0.181221,-0.0224594,-0.02,5.55755,-0.633004,1.90667,0.272617,-23.5545,-3.06589
2540,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-253.566,-0.00222012,-0.00011033,-0.0814182,0.181221,-0.0224594,-0.02,5.49363,-0.661986,1.84855,0.269283,-23.5417,-3.06945
2541,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-253.666,-0.00226107,-0.000223577,-0.08114,0.181221,-0.0224594,-0.02,5.49363,-0.661986,1.84855,0.269283,-23.5417,-3.06945
2542,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-253.766,-0.00226256,-0.000217712,-0.0807428,0.181221,-0.0224594,-0.02,5.49363,-0.661986,1.84855,0.269283,-23.5417,-3.06945
2543,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-253.866,-0.00182753,-0.000147214,-0.0806826,0.181221,-0.0224594,-0.02,5.49363,-0.661986,1.84855,0.269283,-23.5417,-3.06945
2544,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-253.966,-0.00141308,-0.000110965,-0.0805345,0.181221,-0.0224594,-0.02,5.49363,-0.661986,1.84855,0.269283,-23.5417,-3.06945
2545,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-254.066,-0.000990436,-0.000121955,-0.0818454,0.181221,-0.0224594,-0.02,5.49363,-0.661986,1.84855,0.269283,-23.5417,-3.06945
2546,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-254.166,-0.000874564,-8.46199e-05,-0.082302,0.181221,-0.0224594,-0.02,5.49363,-0.661986,1.84855,0.269283,-23.5417,-3.06945
2547,0.00476958,-0.3925,-0.0508969,0.395133,0.00134794,-254.266,-0.000960072,7.24011e-05,-0.0829673,0.181221,-0.0224594,-0.02,5.49363,-0.661986,1.84855,0.269283,-23.5417,-3.06945
